,pH_perm,NaOH mg/kg w,pH_outlet
624,5.5,7.599742665726026,8.894843511781765
625,5.5,8.692188995274563,8.99484372251327
626,5.5,9.863761832071098,9.09484395178355
627,5.5,11.096473360940385,9.194844197603713
628,5.5,12.37128498443472,9.29484445811542
629,5.5,13.67130104230428,9.394844732238942
630,5.5,14.985038426657828,9.494845020356053
631,5.5,16.309225501986884,9.594845324936518
632,5.5,17.650800198432897,9.69484565105648
633,5.5,19.02809205506636,9.794846006814602
634,5.5,20.471453244355672,9.894846403703193
635,5.5,22.02376042084485,9.99484685702189
636,5.5,23.741230175751436,10.094847386429546
637,5.5,25.694921173289675,10.194848016722142
638,5.5,27.97319953696654,10.294848778914785
639,5.5,30.685372247203482,10.394849711700214
640,5.5,33.96667332578181,10.49485086336341
641,5.5,37.98482362559717,10.59485229562613
642,5.5,42.94847459785054,10.694854081591368
643,5.5,49.11796000576349,10.794856317203584
644,5.5,56.818958928404584,10.894859121556898
645,5.5,66.45986523505336,10.994862644498804
646,5.5,78.55394375740144,11.094867074849361
647,5.5,93.74772516264201,11.194872650903283
648,5.5,112.85760363615756,11.29487967390157
649,5.5,136.91729043617255,11.394888525382905
650,5.5,167.23967816471716,11.494899689615547
651,5.5,205.49781129545138,11.594913782679734
652,5.5,253.83105860410572,11.694931590232203
653,5.5,314.9842797051486,11.794954116559566
654,5.5,392.48986010355975,11.894982648254175
655,5.5,490.9051387754297,11.995018836789852
656,5.6,2.0527426739122867,7.994842459984887
657,5.6,2.335676118658624,8.094842512260351
658,5.6,2.678736861674356,8.194842575739543
659,5.6,3.0922835482650535,8.294842652402476
660,5.6,3.5868480817029877,8.394842744297673
661,5.6,4.172389962352029,8.494842853420153
662,5.6,4.857280938143254,8.594842981544419
663,5.6,5.647081511981056,8.694843130024037
664,5.6,6.543271193089175,8.794843299587447
665,5.6,7.542205349160477,8.894843490179467
666,5.6,8.634648548576715,8.994843700911657
667,5.6,9.806218911164807,9.094843930182783
668,5.6,11.038928721431175,9.194844176003963
669,5.6,12.313739376386296,9.294844436516819
670,5.6,13.613755095139245,9.394844710641527
671,5.6,14.927492543792088,9.49484499875984
672,5.6,16.251679787365045,9.594845303341396
673,5.6,17.5932544137568,9.694845629462241
674,5.6,18.97054560800095,9.794845985221004
675,5.6,20.413905187108032,9.89484638210988
676,5.6,21.966209448245873,9.994846835428485
677,5.6,23.683674603585892,10.09484736483549
678,5.6,25.637358890693413,10.194847995126901
679,5.6,27.91562792592806,10.29484875731765
680,5.6,30.627788069453995,10.394849690100294
681,5.6,33.90907257622127,10.494850841759774
682,5.6,37.92720134920113,10.594852274016745
683,5.6,42.89082466565284,10.694854059975569
684,5.6,49.06027485211729,10.794856295579612
685,5.6,56.76122924227465,10.894859099922632
686,5.6,66.40207960903432,10.994862622851699
687,5.6,78.49608831265036,11.094867053186391
688,5.6,93.68978317082701,11.194872629220896
689,5.6,112.79955518822761,11.294879652195663
690,5.6,136.85911221983216,11.39488850364884
691,5.6,167.18134342648634,11.494899667848227
692,5.6,205.43929005850146,11.59491376087373
693,5.6,253.772318181233,11.694931568381953
694,5.6,314.9252854977908,11.7949540946596
695,5.6,392.43057660209377,11.89498262629935
696,5.6,490.84553063144256,11.99501881477554
697,5.7,1.9962623912868687,7.99484243876485
698,5.7,2.2791937690773127,8.094842491040279
699,5.7,2.6222520836401215,8.194842554519441
700,5.7,3.0357959640817063,8.294842631182366
701,5.7,3.5303573209213317,8.394842723077577
702,5.7,4.115895694381325,8.494842832200122
703,5.7,4.800782916159469,8.594842960324511
704,5.7,5.59057961953497,8.69484310880435
705,5.7,6.486765489648754,8.794843278368113
706,5.7,7.485696099169893,8.894843468960614
707,5.7,8.57813622436935,8.994843679693462
708,5.7,9.749704156941442,9.094843908965425
709,5.7,10.982412279511182,9.194844154787598
710,5.7,12.257221983689327,9.294844415301544
711,5.7,13.557237369435873,9.39484468942745
712,5.7,14.870974882245912,9.49484497754691
713,5.7,16.195162291789202,9.59484528212951
714,5.7,17.536736850897608,9.69484560825123
715,5.7,18.914027395612308,9.794845964010628
716,5.7,20.357385395159255,9.89484636089978
717,5.7,21.90968679508505,9.994846814218205
718,5.7,23.627147435406744,10.094847343624577
719,5.7,25.58082513457193,10.194847973914767
720,5.7,27.859085011384487,10.294848736103638
721,5.7,30.571232817403303,10.39484966888358
722,5.7,33.852501053393894,10.49485082053935
723,5.7,37.87060869116003,10.59485225279318
724,5.7,42.83420485426824,10.694854038745703
725,5.7,49.00362045943516,10.79485627434172
726,5.7,56.704531125929975,10.89485907867463
727,5.7,66.3453265699372,10.994862601591086
728,5.7,78.4392667242527,11.094867031910196
729,5.7,93.63287660995216,11.194872607925628
730,5.7,112.74254410980824,11.294879630877292
731,5.7,136.8019737392164,11.394888482302813
732,5.7,167.12405128206598,11.494899646469538
733,5.7,205.3818148270613,11.594913739457047
734,5.7,253.71462778467196,11.694931546921813
735,5.7,314.8673459873601,11.794954073150631
736,5.7,392.3723531429932,11.894982604736503
737,5.7,490.78698855917634,11.995018793154268
738,5.8,1.9393099913382201,7.994842417369613
739,5.8,2.22223928469473,8.094842469645009
740,5.8,2.565295150129373,8.194842533124145
741,5.8,2.9788362005494005,8.29484260978706
742,5.8,3.473394353721069,8.394842701682297
743,5.8,4.058929190648801,8.4948428108049
744,5.8,4.743812626654986,8.59484293892943
745,5.8,5.533605427098818,8.694843087409504
746,5.8,6.429787453962048,8.794843256973625
747,5.8,7.428714487163516,8.894843447566632
748,5.8,8.52115151214228,8.994843658300155
749,5.8,9.692716994307325,9.094843887572976
750,5.8,10.925423415112746,9.194844133396153
751,5.8,12.200232160840631,9.294844393911227
752,5.8,13.500247211449306,9.394844668038308
753,5.8,14.813984789624374,9.49484495615894
754,5.8,16.138172367340516,9.594845260742622
755,5.8,17.479746859449765,9.694845586865243
756,5.8,18.857036750656274,9.794845942625273
757,5.8,20.300393158706868,9.894846339514713
758,5.8,21.8526916750402,9.994846792833036
759,5.8,23.570147764748047,10.094847322238829
760,5.8,25.523818823394688,10.1948479525278
761,5.8,27.80206946846264,10.294848714714771
762,5.8,30.51420483729267,10.394849647492032
763,5.8,33.795456671492325,10.494850799144146
764,5.8,37.81354300331413,10.594852231391938
765,5.8,42.77711179339549,10.694854017338107
766,5.8,48.94649253761625,10.794856252926028
767,5.8,56.64735912690898,10.894859057248741
768,5.8,66.28809920410788,10.99486258015248
769,5.8,78.38197025565157,11.094867010455877
770,5.8,93.57549448346464,11.194872586452075
771,5.8,112.68505662455674,11.294879609380441
772,5.8,136.74435782852163,11.394888460778073
773,5.8,167.0662804779936,11.494899624911861
774,5.8,205.32385947747642,11.59491371786106
775,5.8,253.6564555647205,11.694931525282003
776,5.8,314.80892269308544,11.794954051461586
777,5.8,392.3136436858084,11.89498258299313
778,5.8,490.7279580318824,11.995018771351983
779,5.9,1.8808455958174934,7.994842395406215
780,5.9,2.163772749108746,8.094842447681579
781,5.9,2.5068261002633405,8.19484251116069
782,5.9,2.9203642454920273,8.294842587823597
783,5.9,3.414919109381761,8.394842679718845
784,5.9,4.000450315495281,8.494842788841526
785,5.9,4.685329864768957,8.594842916966192
786,5.9,5.475118658265466,8.6948430654465
787,5.9,6.371296739425562,8.794843235010983
788,5.9,7.370220101172823,8.894843425604517
789,5.9,8.462653943443069,8.994843636338734
790,5.9,9.634216910120234,9.094843865612418
791,5.9,10.866921584187354,9.194844111436643
792,5.9,12.141729346100503,9.29484437195286
793,5.9,13.441744052974384,9.394844646081173
794,5.9,14.755481698716999,9.494844934203002
795,5.9,16.07966945000571,9.594845238787808
796,5.9,17.421243873979023,9.694845564911352
797,5.9,18.798533095265036,9.794845920671996
798,5.9,20.241887870895077,9.894846317561749
799,5.9,21.794183428537217,9.99484677087997
800,5.9,23.511634848553182,10.094847300285126
801,5.9,25.46529909268241,10.194847930572877
802,5.9,27.74354026308941,10.294848692757911
803,5.9,30.45566286776342,10.39484962553243
804,5.9,33.736897868549796,10.494850777180757
805,5.9,37.75496233328271,10.59485220942228
806,5.9,42.71850303004302,10.694853995361926
807,5.9,48.88784799501001,10.794856230941535
808,5.9,56.58866934672927,10.89485903525378
809,5.9,66.22935259926656,10.994862558144463
810,5.9,78.32315272897229,11.094866988431727
811,5.9,93.51658904551067,11.19487256440818
812,5.9,112.6260430572141,11.294879587312629
813,5.9,136.68521246105294,11.394888438681631
814,5.9,167.00697615051882,11.494899602781608
815,5.9,205.26436576513237,11.594913695691476
816,5.9,253.59673930384923,11.694931503067433
817,5.9,314.74894879595263,11.79495402919647
818,5.9,392.2533761639921,11.894982560672247
819,5.9,490.6673610937664,11.995018748970626
820,6.0,1.8202978205871043,7.994842372660007
821,6.0,2.1032227574354843,8.094842424935337
822,6.0,2.446273504362067,8.194842488414421
823,6.0,2.859808640312709,8.294842565077316
824,6.0,3.35436009768975,8.394842656972592
825,6.0,3.9398875431115887,8.49484276609534
826,6.0,4.624763066894167,8.594842894220154
827,6.0,5.414547710066583,8.6948430427007
828,6.0,6.310721704704538,8.794843212265572
829,6.0,7.309641263699143,8.894843402859637
830,6.0,8.40207180958256,8.994843613594586
831,6.0,9.573632171037028,9.094843842869174
832,6.0,10.806335035984874,9.194844088694463
833,6.0,12.081141779482454,9.294844349211882
834,6.0,13.381156130543221,9.394844623341438
835,6.0,14.69489384669534,9.494844911464524
836,6.0,16.01908177816418,9.594845216050485
837,6.0,17.36065613265162,9.694845542174967
838,6.0,18.737944660926228,9.794845897936336
839,6.0,20.18129774701237,9.894846294826396
840,6.0,21.73359024180556,9.994846748144472
841,6.0,23.451036826798756,10.094847277548984
842,6.0,25.40469401498626,10.194847907835491
843,6.0,27.682925375310248,10.294848670018542
844,6.0,30.395034763033305,10.394849602790169
845,6.0,33.67625233295583,10.494850754434607
846,6.0,37.69429415524272,10.594852186669513
847,6.0,42.65780576151004,10.694853972602402
848,6.0,48.82711367800493,10.794856208173403
849,6.0,56.527888186799835,10.894859012474805
850,6.0,66.16851259894591,10.994862535351968
851,6.0,78.26223929132583,11.094866965622524
852,6.0,93.45558457903287,11.194872541578526
853,6.0,112.56492662818606,11.294879564458203
854,6.0,136.62395956199387,11.394888415797555
855,6.0,166.9455586626721,11.49489957986251
856,6.0,205.2027521905826,11.594913672731646
857,6.0,253.53489531323845,11.694931480061014
858,6.0,314.6868380718313,11.794954006137706
859,6.0,392.1909614626457,11.894982537555729
860,6.0,490.6046053820693,11.99501872579148
861,6.1,1.7575576462282803,7.994842349090036
862,6.1,2.0404802860642843,8.094842401365332
863,6.1,2.383528334409857,8.194842464844388
864,6.1,2.797060351951276,8.294842541507277
865,6.1,3.291608278764166,8.39484263340257
866,6.1,3.877131826867203,8.49484274252539
867,6.1,4.562003178868907,8.594842870650357
868,6.1,5.351783521235565,8.694843019131161
869,6.1,6.247953280716987,8.794843188696422
870,6.1,7.246868898910836,8.894843379291054
871,6.1,8.3392960289031,8.994843590026735
872,6.1,9.510853690568725,9.094843819302266
873,6.1,10.743554680748073,9.194844065128658
874,6.1,12.018360368813582,9.29484432564734
875,6.1,13.318374351698719,9.394844599778194
876,6.1,14.632112141102299,9.494844887902579
877,6.1,15.956300259785104,9.59484519248971
878,6.1,17.29787454293941,9.694845518615221
879,6.1,18.675162353761774,9.794845874377248
880,6.1,20.118513689983462,9.894846271267665
881,6.1,21.670803011517645,9.994846724585594
882,6.1,23.38824458770235,10.094847253989448
883,6.1,25.34189446530871,10.194847884274642
884,6.1,27.620115661441744,10.294848646455602
885,6.1,30.332211355120187,10.394849579224308
886,6.1,33.61341086489836,10.494850730864755
887,6.1,37.63142922717903,10.594852163092687
888,6.1,42.594910692210526,10.694853949018574
889,6.1,48.76418022209748,10.794856184580654
890,6.1,56.46490619629266,10.894858988870821
891,6.1,66.10546964297357,10.994862511733972
892,6.1,78.1991202466942,11.094866941987211
893,6.1,93.39237121955622,11.19487251792202
894,6.1,112.50159726610303,11.29487954077603
895,6.1,136.56048880696943,11.394888392084653
896,6.1,166.8819173847101,11.494899556113321
897,6.1,205.13890776116574,11.594913648940247
898,6.1,253.47081217173059,11.694931456221338
899,6.1,314.62247860257656,11.794953982243792
900,6.1,392.12628709558777,11.894982513601967
901,6.1,490.53957777088505,11.995018701772826
902,6.2,1.69293733711506,7.994842324813622
903,6.2,1.9758576108080648,8.094842377088877
904,6.2,2.3189028792926347,8.194842440567909
905,6.2,2.732431684356028,8.294842517230785
906,6.2,3.2269759748839384,8.394842609126107
907,6.2,3.812495508508464,8.494842718249005
908,6.2,4.497362563256857,8.594842846374117
909,6.2,5.28713847536658,8.694842994855188
910,6.2,6.183303872584908,8.794843164420852
911,6.2,7.182215431397312,8.894843355016054
912,6.2,8.27463904261955,8.994843565752507
913,6.2,9.446193923358436,9.094843795028995
914,6.2,10.678892982569572,9.194844040856536
915,6.2,11.953697583657279,9.294844301376491
916,6.2,13.253711187425248,9.394844575508712
917,6.2,14.567449052709101,9.494844863634425
918,6.2,15.891637364573986,9.594845168222792
919,6.2,17.233211574618927,9.694845494349291
920,6.2,18.61049864702961,9.794845850112056
921,6.2,20.05384818116587,9.89484624700282
922,6.2,21.606134235230144,9.994846700320618
923,6.2,23.323570652764133,10.094847229723772
924,6.2,25.277213001811187,10.194847860007638
925,6.2,27.555423729450645,10.294848622186477
926,6.2,30.267505319487306,10.394849554952133
927,6.2,33.54868622879391,10.494850706588387
928,6.2,37.56668042882057,10.594852138809161
929,6.2,42.53013085086304,10.694853924727834
930,6.2,48.69936084528062,10.794856160280725
931,6.2,56.400036832493555,10.89485896455932
932,6.2,66.04053748988291,10.994862487408035
933,6.2,78.13410972867817,11.09486691764344
934,6.2,93.32726356640731,11.19487249355642
935,6.2,112.43637014202247,11.29487951638399
936,6.2,136.49511606480885,11.394888367660963
937,6.2,166.8163690263973,11.494899531652253
938,6.2,205.07315018758382,11.594913624435707
939,6.2,253.4048087662429,11.694931431667074
940,6.2,314.55619063611925,11.79495395763366
941,6.2,392.05967485826636,11.894982488930202
942,6.2,490.4726017901795,11.995018677034226
943,6.300000000000001,1.6270809454639323,7.994842300072716
944,6.300000000000001,1.9099988076847119,8.094842352347934
945,6.300000000000001,2.253041242595277,8.194842415826933
946,6.300000000000001,2.666566773723307,8.2948424924898
947,6.300000000000001,3.161107357627783,8.394842584385145
948,6.300000000000001,3.7466227995435943,8.494842693508117
949,6.300000000000001,4.4314854742666565,8.594842821633394
950,6.300000000000001,5.221256870860712,8.694842970114733
951,6.300000000000001,6.117417821765043,8.794843139680811
952,6.300000000000001,7.116325243113212,8.894843330276597
953,6.300000000000001,8.208745267997879,8.994843541013834
954,6.300000000000001,9.380297314310175,9.094843770291304
955,6.300000000000001,10.612994405678693,9.194844016120014
956,6.300000000000001,11.88779789882916,9.29484427664128
957,6.300000000000001,13.187811116375066,9.394844550774875
958,6.300000000000001,14.501549059173318,9.49484483890196
959,6.300000000000001,15.82573756834112,9.594845143491545
960,6.300000000000001,17.167311704139912,9.694845469619107
961,6.300000000000001,18.54459802449752,9.794845825382625
962,6.300000000000001,19.98794572237381,9.89484622227371
963,6.300000000000001,21.5402284467293,9.994846675591372
964,6.300000000000001,23.257659607280836,10.094847204993828
965,6.300000000000001,25.211294283539225,10.194847835276306
966,6.300000000000001,27.489494343179665,10.29484859745302
967,6.300000000000001,30.201561559801707,10.39484953021554
968,6.300000000000001,33.48272351289467,10.494850681847598
969,6.300000000000001,37.50069308863605,10.594852114060973
970,6.300000000000001,42.464111874075556,10.694853899972296
971,6.300000000000001,48.63330157692091,10.79485613551582
972,6.300000000000001,56.33392662133014,10.894858939782619
973,6.300000000000001,65.97436328912707,10.994862462616625
974,6.300000000000001,78.067855665001,11.094866892833853
975,6.300000000000001,93.2609105113015,11.194872468724585
976,6.300000000000001,112.36989533467445,11.294879491525206
977,6.300000000000001,136.4284928599461,11.394888342769924
978,6.300000000000001,166.74956685556668,11.49489950672312
979,6.300000000000001,205.0061348141463,11.594913599462267
980,6.300000000000001,253.33754288133193,11.69493140664296
981,6.300000000000001,314.4886347792932,11.794953932552612
982,6.300000000000001,391.9917885746114,11.894982463786338
983,6.300000000000001,490.40434486904815,11.995018651822255
984,6.4,1.5608260892357961,7.994842275182002
985,6.4,1.8437415249219742,8.094842327457181
986,6.4,2.18678110906469,8.194842390936154
987,6.4,2.6003033459373595,8.29484246759901
988,6.4,3.09484020034064,8.394842559494377
989,6.4,3.680351525396411,8.49484266861743
990,6.4,4.365209793095544,8.594842796742856
991,6.4,5.154976646322745,8.694842945224467
992,6.4,6.051133123417139,8.794843114790957
993,6.4,7.050036381936601,8.894843305387345
994,6.4,8.142452798316425,8.994843516125368
995,6.4,9.314001992795138,9.094843745403837
996,6.4,10.546697104100621,9.194843991233716
997,6.4,11.821499482706296,9.294844251756283
998,6.4,13.121512311685525,9.394844525891257
999,6.4,14.435250332637615,9.494844814019721
1000,6.4,15.75943904038722,9.59484511861058
1001,6.4,17.10101310165567,9.694845444739176
1002,6.4,18.478298665768314,9.794845800503413
1003,6.4,19.921644516798338,9.894846197394845
1004,6.4,21.473923891480286,9.994846650712393
1005,6.4,23.191349763290496,10.094847180114144
1006,6.4,25.144976720436308,10.194847810395252
1007,6.4,27.423166046996897,10.294848572569759
1008,6.4,30.135218803027264,10.394849505329217
1009,6.4,33.416361684665205,10.494850656957034
1010,6.4,37.43430648670537,10.594852089162906
1011,6.4,42.397693442857175,10.694853875066832
1012,6.4,48.56684260965088,10.794856110600934
1013,6.4,56.26741640205141,10.894858914855865
1014,6.4,65.90778869161818,10.994862437675069
1015,6.4,78.0012007204433,11.094866867874007
1016,6.4,93.19415597587522,11.194872443742357
1017,6.4,112.3030183102284,11.294879466515866
1018,6.4,136.3614665417029,11.39488831772813
1019,6.4,166.68236049269055,11.494899481643003
1020,6.4,204.93871396708235,11.594913574337573
1021,6.4,253.26987002053568,11.694931381467283
1022,6.4,314.42067021376914,11.79495390731966
1023,6.4,391.9234916148422,11.894982438490194
1024,6.4,490.3356750750403,11.995018626457592
1025,6.5,1.495032471032314,7.994842250464458
1026,6.5,1.777945496880392,8.0948423027396
1027,6.5,2.1209822496516204,8.194842366218543
1028,6.5,2.5345012148624932,8.294842442881391
1029,6.5,3.029034365413248,8.394842534776782
1030,6.5,3.6145416015312137,8.49484264389991
1031,6.5,4.299395492544316,8.594842772025498
1032,6.5,5.089157833524101,8.694842920507378
1033,6.5,5.9853098677148475,8.794843090074277
1034,6.5,6.984208991754131,8.894843280671248
1035,6.5,8.076621824283096,8.994843491410055
1036,6.5,9.248168186537734,9.094843720689507
1037,6.5,10.480861331208434,9.194843966520539
1038,6.5,11.7556626030847,9.294844227044427
1039,6.5,13.05567504626816,9.394844501180778
1040,6.5,14.369413145018845,9.494844789310584
1041,6.5,15.693602050355564,9.594845093902691
1042,6.5,17.03517603787521,9.69484542003235
1043,6.5,18.412460851071557,9.794845775797329
1044,6.5,19.85580486797308,9.894846172689116
1045,6.5,21.408080916214498,9.994846626006511
1046,6.5,23.12550153601568,10.09484715540756
1047,6.5,25.07912082776192,10.194847785687278
1048,6.5,27.357299495417752,10.294848547859669
1049,6.5,30.06933789103546,10.394849480616017
1050,6.5,33.35046183315627,10.494850632239611
1051,6.5,37.368382032865256,10.594852064438042
1052,6.5,42.33173738019425,10.694853850334622
1053,6.5,48.50084629129543,10.794856085859367
1054,6.5,56.20136918622149,10.894858890102512
1055,6.5,65.84167754331918,10.994862412907016
1056,6.5,77.9350097819771,11.094866843087791
1057,6.5,93.12786613706511,11.194872418933912
1058,6.5,112.23660683278335,11.294879441680495
1059,6.5,136.29490680827263,11.394888292860532
1060,6.5,166.61562196835703,11.494899456737345
1061,6.5,204.87176245442552,11.59491354938765
1062,6.5,253.20266825566299,11.694931356466734
1063,6.5,314.3531787883178,11.794953882262234
1064,6.5,391.8556701308087,11.894982413370016
1065,6.5,490.2674833848685,11.995018601269374
1066,6.6,1.4304043988982702,7.994842226184689
1067,6.6,1.7133150571823705,8.094842278459797
1068,6.6,2.0563490284584702,8.19484234193871
1069,6.6,2.4698647794150936,8.294842418601549
1070,6.6,2.964394291478351,8.394842510496963
1071,6.6,3.5498975109152884,8.494842619620169
1072,6.6,4.234747102188367,8.594842747745906
1073,6.6,5.0245050103534545,8.694842896228053
1074,6.6,5.920652679581247,8.794843065795353
1075,6.6,6.919547741823422,8.894843256392905
1076,6.6,8.011957053806137,8.994843467132473
1077,6.6,9.183500633570961,9.094843696412887
1078,6.6,10.416191846562958,9.194843942245086
1079,6.6,11.690992031035128,9.294844202770246
1080,6.6,12.991004095243518,9.394844476907936
1081,6.6,14.304742270513916,9.4948447650391
1082,6.6,15.6289313698853,9.594845069632427
1083,6.6,16.97050528521922,9.694845395763094
1084,6.6,18.347789360856474,9.794845751528811
1085,6.6,19.79113157638306,9.894846148420923
1086,6.6,21.343404357225616,9.994846601738217
1087,6.6,23.060819817949792,10.094847131138573
1088,6.6,25.014431579431545,10.194847761416941
1089,6.6,27.292599776746528,10.29484852358718
1090,6.6,30.004624065312107,10.39484945634051
1091,6.6,33.285729402485245,10.49485060795995
1092,6.6,37.30362543411424,10.594852040151068
1093,6.6,42.26694973092301,10.694853826040434
1094,6.6,48.43601909703427,10.794856061555985
1095,6.6,56.13649199368129,10.894858865787551
1096,6.6,65.77673754784603,10.994862388577616
1097,6.6,77.8699914060899,11.09486681874055
1098,6.6,93.06275060927749,11.194872394564833
1099,6.6,112.17137181743861,11.294879417284967
1100,6.6,136.22952615957234,11.394888268433347
1101,6.6,166.55006569377082,11.494899432272772
1102,6.6,204.80599696428598,11.594913524879596
1103,6.6,253.1366569495327,11.694931331908949
1104,6.6,314.28688296036586,11.794953857648581
1105,6.6,391.7890501054572,11.894982388694725
1106,6.6,490.20049973435835,11.995018576527253
1107,6.7,1.3673366889763248,7.994842202491032
1108,6.7,1.6502450368197987,8.094842254766105
1109,6.7,1.9932762935288757,8.19484231824499
1110,6.7,2.4067889076035502,8.294842394907816
1111,6.7,2.9013148683563657,8.394842486803256
1112,6.7,3.486814167525692,8.494842595926531
1113,6.7,4.17165956250601,8.59484272405243
1114,6.7,4.961413144358769,8.694842872534828
1115,6.7,5.8575565535628975,8.794843042102526
1116,6.7,6.85644765191341,8.894843232700637
1117,6.7,7.948853527827071,8.994843443440953
1118,6.7,9.120394392030187,9.094843672722321
1119,6.7,10.353083719454245,9.19484391855562
1120,6.7,11.627882842881478,9.294844179082038
1121,6.7,12.92789453742221,9.394844453221063
1122,6.7,14.241632787222951,9.494844741353498
1123,6.7,15.565822076295019,9.594845045948045
1124,6.7,16.90739592136153,9.69484537207969
1125,6.7,18.28467927727298,9.794845727846125
1126,6.7,19.728019734835527,9.894846124738557
1127,6.7,21.280289326930408,9.994846578055741
1128,6.7,22.997699752842177,10.094847107455413
1129,6.7,24.951304165589505,10.19484773773248
1130,6.7,27.22946214464529,10.294848499900677
1131,6.7,29.941472665985838,10.39484943265101
1132,6.7,33.22255984617492,10.49485058426643
1133,6.7,37.240432291685806,10.59485201645037
1134,6.7,42.20372628555135,10.694853802332693
1135,6.7,48.372757059154836,10.794856037839272
1136,6.7,56.07318116158929,10.894858842059538
1137,6.7,65.71336542580833,10.994862364835512
1138,6.7,77.80654279204808,11.094866794981034
1139,6.7,92.99920718425587,11.194872370784005
1140,6.7,112.10771178497093,11.294879393478327
1141,6.7,136.1657240053432,11.394888244595812
1142,6.7,166.486092149807,11.494899408398753
1143,6.7,204.74181925315156,11.594913500963143
1144,6.7,253.07223935748107,11.694931307943968
1145,6.7,314.2221877196254,11.79495383362908
1146,6.7,391.72403850380266,11.894982364615078
1147,6.7,490.135133302623,11.995018552382392
1148,6.800000000000001,1.3058047308357372,7.994842179374251
1149,6.800000000000001,1.5887108241541041,8.094842231649288
1150,6.800000000000001,1.9317394319453831,8.194842295128147
1151,6.800000000000001,2.3452489853025775,8.294842371790965
1152,6.800000000000001,2.8397714809983694,8.394842463686423
1153,6.800000000000001,3.4252669550346213,8.494842572809773
1154,6.800000000000001,4.110108255251121,8.594842700935816
1155,6.800000000000001,4.899857615730842,8.694842849418468
1156,6.800000000000001,5.795996868287522,8.794843018986551
1157,6.800000000000001,6.794884098804544,8.894843209585206
1158,6.800000000000001,7.887286621776417,8.994843420326259
1159,6.800000000000001,9.058824836422295,9.094843649608544
1160,6.800000000000001,10.291512324176033,9.194843895442935
1161,6.800000000000001,11.566310412135948,9.294844155970571
1162,6.800000000000001,12.866321745961189,9.394844430110874
1163,6.800000000000001,14.180060068800245,9.494844718244615
1164,6.800000000000001,15.504249542883764,9.594845022840301
1165,6.800000000000001,16.845823319245948,9.694845348972928
1166,6.800000000000001,18.223105973193825,9.794845704740059
1167,6.800000000000001,19.666444715634853,9.894846101632819
1168,6.800000000000001,21.218711196425406,9.994846554949856
1169,6.800000000000001,22.936116710013152,10.094847084348883
1170,6.800000000000001,24.889713952216802,10.194847714624675
1171,6.800000000000001,27.16786196132945,10.29484847679085
1172,6.800000000000001,29.87985904987236,10.394849409538292
1173,6.800000000000001,33.16092851386503,10.494850561149775
1174,6.800000000000001,37.17877794605439,10.594851993326708
1175,6.800000000000001,42.14204237297273,10.694853779202159
1176,6.800000000000001,48.311035491204024,10.794856014699985
1177,6.800000000000001,56.01141198473545,10.894858818909226
1178,6.800000000000001,65.6515364474842,10.99486234167145
1179,6.800000000000001,77.74463918021809,11.094866771799982
1180,6.800000000000001,92.9372110652081,11.194872347582159
1181,6.800000000000001,112.04560189247744,11.2948793702513
1182,6.800000000000001,136.10347544690893,11.39488822133864
1183,6.800000000000001,166.42367636979537,11.494899385105985
1184,6.800000000000001,204.67920427385368,11.594913477628973
1185,6.800000000000001,253.00939033642348,11.69493128456245
1186,6.800000000000001,314.1590678123176,11.794953810194372
1187,6.800000000000001,391.6606099444623,11.89498234112169
1188,6.800000000000001,490.07135856540003,11.995018528825378
1189,6.9,1.2453044841520189,7.994842156644989
1190,6.9,1.5282083606722683,8.09484220891999
1191,6.9,1.8712343637381927,8.194842272398823
1192,6.9,2.284740907248951,8.294842349061632
1193,6.9,2.779259995579462,8.394842440957113
1194,6.9,3.364751708213543,8.494842550080534
1195,6.9,4.049588982015308,8.59484267820672
1196,6.9,4.839334191389398,8.694842826689616
1197,6.9,5.7354693565003,8.794842996258081
1198,6.9,6.734352783483127,8.89484318685727
1199,6.9,7.826752009783974,8.994843397599052
1200,6.9,8.998287618638763,9.094843626882243
1201,6.9,10.230973297486374,9.1948438727177
1202,6.9,11.505770367314915,9.294844133246535
1203,6.9,12.805781346250678,9.394844407388103
1204,6.9,14.119519741062314,9.494844695523083
1205,6.9,15.44370939717323,9.59484500011994
1206,6.9,16.78528310610996,9.694845326253533
1207,6.9,18.162565069959438,9.794845682021307
1208,6.9,19.605902125840625,9.894846078914403
1209,6.9,21.158165547405723,9.994846532231335
1210,6.9,22.875566230659928,10.094847061629723
1211,6.9,24.82915642253472,10.194847691904247
1212,6.9,27.107294627816664,10.2948484540684
1213,6.9,29.819278507650296,10.394849386813041
1214,6.9,33.10033055129436,10.494850538420645
1215,6.9,37.118157354750146,10.594851970590673
1216,6.9,42.081392707943046,10.694853756459368
1217,6.9,48.2503487997274,10.794855991948586
1218,6.9,55.95067847925139,10.894858796146986
1219,6.9,65.5907441397622,10.99486231889569
1220,6.9,77.683773485615,11.094866749007515
1221,6.9,92.87625440962543,11.194872324769248
1222,6.9,111.9845333656424,11.294879347413625
1223,6.9,136.04227057295748,11.394888198471325
1224,6.9,166.36230707260034,11.49489936220367
1225,6.9,204.61763911269404,11.594913454685951
1226,6.9,252.94759505448224,11.694931261572874
1227,6.9,314.09700618536135,11.7949537871525
1228,6.9,391.59824484451525,11.894982318022121
1229,6.9,490.0086530998005,11.995018505663257
1230,7.0,1.1848335731511936,7.994842133926666
